t,sin,cos,tan
1.913,-0.519817343,0.854277432,-0.608487739
1.914,-0.514439534,0.857526656,-0.599910837
1.915,-0.509041416,0.860742027,-0.591398351
1.916,-0.503623202,0.863923417,-0.582948895
1.917,-0.498185105,0.867070701,-0.574561111
1.918,-0.492727342,0.870183755,-0.566233671
1.919,-0.487250126,0.873262455,-0.557965275
1.92,-0.481753674,0.87630668,-0.549754652
1.921,-0.476238204,0.87931631,-0.541600557
1.922,-0.470703932,0.882291226,-0.533501771
1.923,-0.465151078,0.885231311,-0.5254571
1.924,-0.459579861,0.888136449,-0.517465375
1.925,-0.4539905,0.891006524,-0.509525449
1.926,-0.448383216,0.893841424,-0.501636201
1.927,-0.442758231,0.896641037,-0.493796528
1.928,-0.437115767,0.899405252,-0.486005353
1.929,-0.431456046,0.902133959,-0.478261616
1.93,-0.425779292,0.904827052,-0.470564281
1.931,-0.420085728,0.907484425,-0.462912329
1.932,-0.414375581,0.910105971,-0.45530476
1.933,-0.408649075,0.912691587,-0.447740595
1.934,-0.402906436,0.915241173,-0.440218871
1.935,-0.397147891,0.917754626,-0.432738642
1.936,-0.391373667,0.920231847,-0.425298981
1.937,-0.385583992,0.92267274,-0.417898975
1.938,-0.379779096,0.925077207,-0.410537729
1.939,-0.373959206,0.927445153,-0.403214362
1.94,-0.368124553,0.929776486,-0.395928009
1.941,-0.362275367,0.932071112,-0.388677819
1.942,-0.356411879,0.934328942,-0.381462954
1.943,-0.35053432,0.936549887,-0.374282593
1.944,-0.344642923,0.938733858,-0.367135925
1.945,-0.33873792,0.940880769,-0.360022153
1.946,-0.332819545,0.942990536,-0.352940493
1.947,-0.32688803,0.945063075,-0.345890172
1.948,-0.32094361,0.947098305,-0.33887043
1.949,-0.31498652,0.949096145,-0.331880517
1.95,-0.309016994,0.951056516,-0.324919696
1.951,-0.30303527,0.952979342,-0.317987239
1.952,-0.297041582,0.954864545,-0.311082429
1.953,-0.291036167,0.956712052,-0.304204558
1.954,-0.285019262,0.958521789,-0.29735293
1.955,-0.278991106,0.960293686,-0.290526857
1.956,-0.272951936,0.962027672,-0.283725659
1.957,-0.266901989,0.963723678,-0.276948668
1.958,-0.260841506,0.965381639,-0.270195222
1.959,-0.254770726,0.967001488,-0.263464668
1.96,-0.248689887,0.968583161,-0.25675636
1.961,-0.242599231,0.970126596,-0.250069663
1.962,-0.236498997,0.971631733,-0.243403945
1.963,-0.230389427,0.973098511,-0.236758585
1.964,-0.224270761,0.974526873,-0.230132967
1.965,-0.218143241,0.975916762,-0.223526483
1.966,-0.21200711,0.977268124,-0.21693853
1.967,-0.205862609,0.978580904,-0.210368512
1.968,-0.199709981,0.979855052,-0.20381584
1.969,-0.193549468,0.981090517,-0.197279929
1.97,-0.187381315,0.982287251,-0.190760202
1.971,-0.181205764,0.983445205,-0.184256085
1.972,-0.175023059,0.984564335,-0.177767011
1.973,-0.168833445,0.985644595,-0.171292417
1.974,-0.162637165,0.986685944,-0.164831744
1.975,-0.156434465,0.987688341,-0.15838444
1.976,-0.150225589,0.988651745,-0.151949956
1.977,-0.144010783,0.989576119,-0.145527747
1.978,-0.137790291,0.990461426,-0.139117271
1.979,-0.131564359,0.991307631,-0.132717993
1.98,-0.125333234,0.992114701,-0.126329378
1.981,-0.11909716,0.992882605,-0.119950898
1.982,-0.112856385,0.993611311,-0.113582025
1.983,-0.106611154,0.99430079,-0.107222236
1.984,-0.100361715,0.994951017,-0.100871011
1.985,-0.094108313,0.995561965,-0.094527831
1.986,-0.087851197,0.996133609,-0.088192182
1.987,-0.081590612,0.996665928,-0.081863551
1.988,-0.075326806,0.9971589,-0.075541426
1.989,-0.069060026,0.997612506,-0.069225301
1.99,-0.06279052,0.998026728,-0.062914667
1.991,-0.056518534,0.99840155,-0.056609021
1.992,-0.050244318,0.998736957,-0.050307859
1.993,-0.043968118,0.999032935,-0.04401068
1.994,-0.037690183,0.999289473,-0.037716982
1.995,-0.031410759,0.99950656,-0.031426266
1.996,-0.025130095,0.999684189,-0.025138034
1.997,-0.01884844,0.999822352,-0.018851789
1.998,-0.01256604,0.999921044,-0.012567032
1.999,-0.006283144,0.999980261,-0.006283268
2,-4.90E-16,1,-4.90E-16
2.001,0.006283144,0.999980261,0.006283268
2.002,0.01256604,0.999921044,0.012567032
2.003,0.01884844,0.999822352,0.018851789
2.004,0.025130095,0.999684189,0.025138034
2.005,0.031410759,0.99950656,0.031426266
2.006,0.037690183,0.999289473,0.037716982
2.007,0.043968118,0.999032935,0.04401068
2.008,0.050244318,0.998736957,0.050307859
2.009,0.056518534,0.99840155,0.056609021
2.01,0.06279052,0.998026728,0.062914667
2.011,0.069060026,0.997612506,0.069225301
2.012,0.075326806,0.9971589,0.075541426
2.013,0.081590612,0.996665928,0.081863551
2.014,0.087851197,0.996133609,0.088192182
2.015,0.094108313,0.995561965,0.094527831
2.016,0.100361715,0.994951017,0.100871011
2.017,0.106611154,0.99430079,0.107222236
2.018,0.112856385,0.993611311,0.113582025
2.019,0.11909716,0.992882605,0.119950898
2.02,0.125333234,0.992114701,0.126329378
2.021,0.131564359,0.991307631,0.132717993
2.022,0.137790291,0.990461426,0.139117271
2.023,0.144010783,0.989576119,0.145527747
2.024,0.150225589,0.988651745,0.151949956
2.025,0.156434465,0.987688341,0.15838444
2.026,0.162637165,0.986685944,0.164831744
2.027,0.168833445,0.985644595,0.171292417
2.028,0.175023059,0.984564335,0.177767011
2.029,0.181205764,0.983445205,0.184256085
2.03,0.187381315,0.982287251,0.190760202
2.031,0.193549468,0.981090517,0.197279929
2.032,0.199709981,0.979855052,0.20381584
2.033,0.205862609,0.978580904,0.210368512
2.034,0.21200711,0.977268124,0.21693853
2.035,0.218143241,0.975916762,0.223526483
2.036,0.224270761,0.974526873,0.230132967
2.037,0.230389427,0.973098511,0.236758585
2.038,0.236498997,0.971631733,0.243403945
2.039,0.242599231,0.970126596,0.250069663
2.04,0.248689887,0.968583161,0.25675636
2.041,0.254770726,0.967001488,0.263464668
2.042,0.260841506,0.965381639,0.270195222
2.043,0.266901989,0.963723678,0.276948668
2.044,0.272951936,0.962027672,0.283725659
2.045,0.278991106,0.960293686,0.290526857
2.046,0.285019262,0.958521789,0.29735293
2.047,0.291036167,0.956712052,0.304204558
2.048,0.297041582,0.954864545,0.311082429
2.049,0.30303527,0.952979342,0.317987239
2.05,0.309016994,0.951056516,0.324919696
2.051,0.31498652,0.949096145,0.331880517
2.052,0.32094361,0.947098305,0.33887043
2.053,0.32688803,0.945063075,0.345890172
2.054,0.332819545,0.942990536,0.352940493
2.055,0.33873792,0.940880769,0.360022153
2.056,0.344642923,0.938733858,0.367135925
2.057,0.35053432,0.936549887,0.374282593
2.058,0.356411879,0.934328942,0.381462954
2.059,0.362275367,0.932071112,0.388677819
2.06,0.368124553,0.929776486,0.395928009
2.061,0.373959206,0.927445153,0.403214362
2.062,0.379779096,0.925077207,0.410537729
2.063,0.385583992,0.92267274,0.417898975
2.064,0.391373667,0.920231847,0.425298981
2.065,0.397147891,0.917754626,0.432738642
2.066,0.402906436,0.915241173,0.440218871
2.067,0.408649075,0.912691587,0.447740595
2.068,0.414375581,0.910105971,0.45530476
2.069,0.420085728,0.907484425,0.462912329
2.07,0.425779292,0.904827052,0.470564281
2.071,0.431456046,0.902133959,0.478261616
2.072,0.437115767,0.899405252,0.486005353
2.073,0.442758231,0.896641037,0.493796528
2.074,0.448383216,0.893841424,0.501636201
2.075,0.4539905,0.891006524,0.509525449
2.076,0.459579861,0.888136449,0.517465375
2.077,0.465151078,0.885231311,0.5254571
2.078,0.470703932,0.882291226,0.533501771
2.079,0.476238204,0.87931631,0.541600557
2.08,0.481753674,0.87630668,0.549754652
2.081,0.487250126,0.873262455,0.557965275
2.082,0.492727342,0.870183755,0.566233671
2.083,0.498185105,0.867070701,0.574561111
2.084,0.503623202,0.863923417,0.582948895
2.085,0.509041416,0.860742027,0.591398351
2.086,0.514439534,0.857526656,0.599910837
2.087,0.519817343,0.854277432,0.608487739
2.088,0.52517463,0.850994482,0.617130476
2.089,0.530511184,0.847677936,0.625840501
2.09,0.535826795,0.844327926,0.634619298
2.091,0.541121252,0.840944582,0.643468385
2.092,0.546394347,0.83752804,0.652389318
2.093,0.551645871,0.834078434,0.661383688
2.094,0.556875616,0.830595899,0.670453125
2.095,0.562083378,0.827080574,0.679599298
2.096,0.567268949,0.823532598,0.688823916
2.097,0.572432126,0.819952109,0.698128731
2.098,0.577572703,0.816339251,0.707515537
2.099,0.58269048,0.812694164,0.716986174
2.1,0.587785252,0.809016994,0.726542528
2.101,0.59285682,0.805307886,0.736186533
2.102,0.597904983,0.801566985,0.745920172
2.103,0.602929542,0.79779444,0.75574548
2.104,0.607930298,0.793990399,0.765664545
2.105,0.612907054,0.790155012,0.775679511
2.106,0.617859613,0.786288432,0.785792577
2.107,0.62278778,0.782390811,0.796006001
2.108,0.627691361,0.778462302,0.806322105
2.109,0.632570162,0.77450306,0.81674327
2.11,0.63742399,0.770513243,0.827271946
2.111,0.642252653,0.766493007,0.83791065
2.112,0.647055962,0.762442511,0.848661968
2.113,0.651833725,0.758361915,0.85952856
2.114,0.656585756,0.754251381,0.870513164
2.115,0.661311865,0.75011107,0.881618592
2.116,0.666011867,0.745941145,0.892847742
2.117,0.670685577,0.741741773,0.904203594
2.118,0.675332808,0.737513117,0.915689216
2.119,0.679953379,0.733255346,0.927307768
2.12,0.684547106,0.728968627,0.939062506
2.121,0.689113808,0.72465313,0.950956782
2.122,0.693653306,0.720309025,0.962994051
2.123,0.698165419,0.715936483,0.975177876
2.124,0.70264997,0.711535677,0.98751193
2.125,0.707106781,0.707106781,1
2.126,0.711535677,0.70264997,1.012645994
2.127,0.715936483,0.698165419,1.025453945
2.128,0.720309025,0.693653306,1.038428014
2.129,0.72465313,0.689113808,1.0515725
2.13,0.728968627,0.684547106,1.06489184
2.131,0.733255346,0.679953379,1.078390621
2.132,0.737513117,0.675332808,1.09207358
2.133,0.741741773,0.670685577,1.105945615
2.134,0.745941145,0.666011867,1.120011792
2.135,0.75011107,0.661311865,1.134277349
2.136,0.754251381,0.656585756,1.148747706
2.137,0.758361915,0.651833725,1.163428472
2.138,0.762442511,0.647055962,1.178325456
2.139,0.766493007,0.642252653,1.193444672
2.14,0.770513243,0.63742399,1.20879235
2.141,0.77450306,0.632570162,1.22437495
2.142,0.778462302,0.627691361,1.240199164
2.143,0.782390811,0.62278778,1.256271936
2.144,0.786288432,0.617859613,1.272600467
2.145,0.790155012,0.612907054,1.289192232
2.146,0.793990399,0.607930298,1.30605499
2.147,0.79779444,0.602929542,1.323196799
2.148,0.801566985,0.597904983,1.340626032
2.149,0.805307886,0.59285682,1.35835139
2.15,0.809016994,0.587785252,1.37638192
2.151,0.812694164,0.58269048,1.394727034
2.152,0.816339251,0.577572703,1.413396523
2.153,0.819952109,0.572432126,1.432400581
2.154,0.823532598,0.567268949,1.451749825
2.155,0.827080574,0.562083378,1.471455316
2.156,0.830595899,0.556875616,1.491528583
2.157,0.834078434,0.551645871,1.51198165
2.158,0.83752804,0.546394347,1.53282706
2.159,0.840944582,0.541121252,1.554077906
2.16,0.844327926,0.535826795,1.57574786
2.161,0.847677936,0.530511184,1.597851207
2.162,0.850994482,0.52517463,1.620402878
2.163,0.854277432,0.519817343,1.643418489
2.164,0.857526656,0.514439534,1.666914379
2.165,0.860742027,0.509041416,1.690907656
2.166,0.863923417,0.503623202,1.715416237
2.167,0.867070701,0.498185105,1.740458901
2.168,0.870183755,0.492727342,1.766055344
2.169,0.873262455,0.487250126,1.792226228
2.17,0.87630668,0.481753674,1.818993247
2.171,0.87931631,0.476238204,1.846379193
2.172,0.882291226,0.470703932,1.874408022
2.173,0.885231311,0.465151078,1.903104933
2.174,0.888136449,0.459579861,1.932496449
2.175,0.891006524,0.4539905,1.962610506
2.176,0.893841424,0.448383216,1.993476544
2.177,0.896641037,0.442758231,2.025125619
2.178,0.899405252,0.437115767,2.057590506
2.179,0.902133959,0.431456046,2.090905826
2.18,0.904827052,0.425779292,2.125108173
2.181,0.907484425,0.420085728,2.160236264
2.182,0.910105971,0.414375581,2.196331088
2.183,0.912691587,0.408649075,2.23343608
2.184,0.915241173,0.402906436,2.271597303
2.185,0.917754626,0.397147891,2.310863654
2.186,0.920231847,0.391373667,2.351287083
2.187,0.92267274,0.385583992,2.392922835
2.188,0.925077207,0.379779096,2.435829717
2.189,0.927445153,0.373959206,2.48007039
2.19,0.929776486,0.368124553,2.525711689
2.191,0.932071112,0.362275367,2.572824978
2.192,0.934328942,0.356411879,2.621486539
2.193,0.936549887,0.35053432,2.671778005
2.194,0.938733858,0.344642923,2.723786837
2.195,0.940880769,0.33873792,2.777606854
2.196,0.942990536,0.332819545,2.833338821
2.197,0.945063075,0.32688803,2.891091106
2.198,0.947098305,0.32094361,2.950980409
2.199,0.949096145,0.31498652,3.013132581
2.2,0.951056516,0.309016994,3.077683537
2.201,0.952979342,0.30303527,3.144780285
2.202,0.954864545,0.297041582,3.214582079
2.203,0.956712052,0.291036167,3.287261724
2.204,0.958521789,0.285019262,3.36300705
2.205,0.960293686,0.278991106,3.442022577
2.206,0.962027672,0.272951936,3.524531415
2.207,0.963723678,0.266901989,3.610777427
2.208,0.965381639,0.260841506,3.701027695
2.209,0.967001488,0.254770726,3.795575356
2.21,0.968583161,0.248689887,3.894742855
2.211,0.970126596,0.242599231,3.998885707
2.212,0.971631733,0.236498997,4.108396844
2.213,0.973098511,0.230389427,4.223711674
2.214,0.974526873,0.224270761,4.34531398
2.215,0.975916762,0.218143241,4.473742829
2.216,0.977268124,0.21200711,4.609600706
2.217,0.978580904,0.205862609,4.753563118
2.218,0.979855052,0.199709981,4.906390005
2.219,0.981090517,0.193549468,5.068939364
2.22,0.982287251,0.187381315,5.242183581
2.221,0.983445205,0.181205764,5.427229164
2.222,0.984564335,0.175023059,5.625340685
2.223,0.985644595,0.168833445,5.837970059
2.224,0.986685944,0.162637165,6.066792563
2.225,0.987688341,0.156434465,6.313751515
2.226,0.988651745,0.150225589,6.581114113
2.227,0.989576119,0.144010783,6.871541846
2.228,0.990461426,0.137790291,7.188180102
2.229,0.991307631,0.131564359,7.534773383
2.23,0.992114701,0.125333234,7.915815088
2.231,0.992882605,0.11909716,8.336744586
2.232,0.993611311,0.112856385,8.804209985
2.233,0.99430079,0.106611154,9.326423648
2.234,0.994951017,0.100361715,9.913651022
2.235,0.995561965,0.094108313,10.57889499
2.236,0.996133609,0.087851197,11.33887355
2.237,0.996665928,0.081590612,12.21544868
2.238,0.9971589,0.075326806,13.23776965
2.239,0.997612506,0.069060026,14.4455855
2.24,0.998026728,0.06279052,15.89454484
2.241,0.99840155,0.056518534,17.66502899
2.242,0.998736957,0.050244318,19.8776099
2.243,0.999032935,0.043968118,22.72175778
2.244,0.999289473,0.037690183,26.51325629
2.245,0.99950656,0.031410759,31.82051595
2.246,0.999684189,0.025130095,39.78035784
2.247,0.999822352,0.01884844,53.04536436
2.248,0.999921044,0.01256604,79.57328271
2.249,0.999980261,0.006283144,159.1528487
2.25,1,5.51E-16,1.81E+15
2.251,0.999980261,-0.006283144,-159.1528487
2.252,0.999921044,-0.01256604,-79.57328271
2.253,0.999822352,-0.01884844,-53.04536436
2.254,0.999684189,-0.025130095,-39.78035784
2.255,0.99950656,-0.031410759,-31.82051595
2.256,0.999289473,-0.037690183,-26.51325629
2.257,0.999032935,-0.043968118,-22.72175778
2.258,0.998736957,-0.050244318,-19.8776099
2.259,0.99840155,-0.056518534,-17.66502899
2.26,0.998026728,-0.06279052,-15.89454484
2.261,0.997612506,-0.069060026,-14.4455855
2.262,0.9971589,-0.075326806,-13.23776965
2.263,0.996665928,-0.081590612,-12.21544868
2.264,0.996133609,-0.087851197,-11.33887355
2.265,0.995561965,-0.094108313,-10.57889499
2.266,0.994951017,-0.100361715,-9.913651022
2.267,0.99430079,-0.106611154,-9.326423648
2.268,0.993611311,-0.112856385,-8.804209985
2.269,0.992882605,-0.11909716,-8.336744586
2.27,0.992114701,-0.125333234,-7.915815088
2.271,0.991307631,-0.131564359,-7.534773383
2.272,0.990461426,-0.137790291,-7.188180102
2.273,0.989576119,-0.144010783,-6.871541846
2.274,0.988651745,-0.150225589,-6.581114113
2.275,0.987688341,-0.156434465,-6.313751515
2.276,0.986685944,-0.162637165,-6.066792563
2.277,0.985644595,-0.168833445,-5.837970059
2.278,0.984564335,-0.175023059,-5.625340685
2.279,0.983445205,-0.181205764,-5.427229164
2.28,0.982287251,-0.187381315,-5.242183581
2.281,0.981090517,-0.193549468,-5.068939364
